Country Name,Access to electricity (% of population),Control of Corruption: Estimate,Government Effectiveness: Estimate,Regulatory Quality: Estimate,Rule of Law: Estimate,ESG_Proxy,E_Score,S_Score,G_Score,ESG_Final,Temperature,GDP_2020,POP_2020,SDI_2019,ESG_Final_norm,GDP_2020_norm,SDI_2019_norm,Temperature_norm,Economic_Index,Sustainability_Index,Climate_Risk_Index
peru,0.959830866807611,0.2873048690985477,0.3952364017897098,0.5705176153641419,0.4005388228922542,0.5226857151904529,0.959830866807611,0.959830866807611,0.4158049178352384,0.7847433848779753,26.9,13000.0,34600000.0,81.8,0.7847433848779751,0.05594731033626891,0.9547803617571059,0.5744680851063819,0.05594731033626891,0.7784888838168201,0.4156935510473356
peru,0.959830866807611,0.2873048690985477,0.3952364017897098,0.5705176153641419,0.4005388228922542,0.5226857151904529,0.959830866807611,0.959830866807611,0.4158049178352384,0.7847433848779753,26.77,13000.0,34600000.0,81.8,0.7847433848779751,0.05594731033626891,0.9547803617571059,0.2978723404255348,0.05594731033626891,0.7784888838168201,0.22207652977074258
ecuador,0.9862579281183932,0.3042653174009736,0.3947257405838508,0.3553050465497813,0.3001193333591396,0.4681346732024277,0.9862579281183932,0.9862579281183932,0.3370015624317136,0.7773034427494604,26.97,11100.0,18300000.0,78.3,0.7773034427494602,0.04752618305757835,0.9095607235142119,0.7234042553191458,0.04752618305757835,0.7698391395561667,0.5335147616691385
bangladesh,0.9947145877378436,0.195298072843603,0.3510070389358928,0.3135680359196902,0.409027696698154,0.4527230864270367,0.9947145877378436,0.9947145877378436,0.3144773771739793,0.7757893314381397,26.79,7380.0,176000000.0,68.1,0.7757893314381394,0.031038502280352626,0.7777777777777778,0.3404255319148959,0.031038502280352626,0.7679688508832222,0.30496453900709375
guatemala,1.0,0.1951262928556386,0.3079892438190348,0.4464345836814662,0.2720061779274256,0.444311259656713,1.0,1.0,0.3020070223022715,0.7753602873162401,26.7,9650.0,18700000.0,71.4,0.7753602873162398,0.041099533292261875,0.8204134366925067,0.14893617021277095,0.041099533292261875,0.7673356741007572,0.15813128814118765
kyrgyz republic,1.0,0.1722336605053572,0.3093754415469923,0.3769200188564559,0.2483535895867515,0.4213765420991113,1.0,1.0,0.2718024802481163,0.7656393590754286,26.9,5680.0,7300000.0,74.6,0.7656393590754283,0.023503809452050543,0.8617571059431525,0.5744680851063819,0.023503809452050543,0.7572674934160388,0.4436005277915216
bolivia,0.9978858350951374,0.2603212697256901,0.3634609801153794,0.2575573474797714,0.2375340297897543,0.4233518924411465,0.9978858350951374,0.9978858350951374,0.2749608373916665,0.7652220849358298,26.89,8430.0,12600000.0,77.3,0.7652220849358295,0.035692283144892145,0.8966408268733851,0.5531914893617014,0.035692283144892145,0.756910835860647,0.41824179449117543
russian federation,1.0,0.1990232461501894,0.3477505039634206,0.2692821256871283,0.2451183473770303,0.4122348446355537,1.0,1.0,0.2597630564012387,0.7617646313915466,26.99,27600.0,144000000.0,68.5,0.7617646313915464,0.12065702521462794,0.7829457364341086,0.7659574468085069,0.12065702521462794,0.7532543521337463,0.6012864918357222
belarus,1.0,0.3001944032642485,0.2876897455575591,0.205923960014278,0.2299713630175038,0.4047558943707178,1.0,1.0,0.249913435745226,0.758594662602593,26.84,19200.0,9000000.0,58.3,0.7585946626025928,0.08342677829831179,0.6511627906976745,0.44680851063829863,0.08342677829831179,0.7499711452484087,0.41741712023750666
ghana,0.8890063424947147,0.4304424283155973,0.4811740208774839,0.4698008382012747,0.5054657129534947,0.555177868568513,0.8890063424947147,0.8890063424947147,0.4772512850823234,0.7564884794951516,26.94,5700.0,35100000.0,65.9,0.7564884794951514,0.023592452897089396,0.7493540051679588,0.6595744680851112,0.023592452897089396,0.7517546566905843,0.5368959261091901
tajikistan,1.0,0.1359584014815996,0.334865363997932,0.257322174988544,0.2236808171240102,0.3903653515184171,1.0,1.0,0.2309613925961107,0.7524952007687072,26.8,4730.0,10800000.0,71.9,0.752495200768707,0.019293245812705265,0.8268733850129201,0.36170212765957643,0.019293245812705265,0.743653797532037,0.30512947385782746
nepal,0.9365750528541228,0.3363458610925907,0.3272263989427661,0.3674005096199561,0.418596322892896,0.4772288290804662,0.9365750528541228,0.9365750528541228,0.3620646359698893,0.7516765522869854,27.06,4230.0,29600000.0,64.8,0.7516765522869852,0.017077159686734067,0.7351421188630491,0.9148936170212707,0.017077159686734067,0.7450715805593783,0.7198828962559748
lebanon,1.0,0.1708605178867627,0.1609146207927054,0.2922026836477018,0.2505184999368317,0.3748992644528003,1.0,1.0,0.2105928802735417,0.7459398672594366,26.75,13600.0,5850000.0,69.9,0.7459398672594365,0.05860661368743435,0.8010335917312663,0.2553191489361737,0.05860661368743435,0.7368642934245139,0.23841332673594168
pakistan,0.9534883720930232,0.2232593944204048,0.3767410456130457,0.3163678251125112,0.3235469700169305,0.4386807214511831,0.9534883720930232,0.9534883720930232,0.3068426892743936,0.7453741001189609,26.84,5350.0,255000000.0,60.0,0.7453741001189608,0.022041192608909556,0.6731266149870802,0.44680851063829863,0.022041192608909556,0.73793981115348,0.41082797295068496
cambodia,0.9471458773784356,0.1542565638088039,0.4352760306082107,0.3624580024638515,0.3332999205252496,0.4464872789569103,0.9471458773784356,0.9471458773784356,0.3187943483021747,0.744919334323987,26.95,5220.0,17800000.0,64.0,0.7449193343239869,0.021465010216157043,0.7248062015503877,0.6808510638297847,0.021465010216157043,0.7376953676863486,0.559153884215733
honduras,0.9534883720930232,0.1973480209337863,0.3299346906929477,0.3909422865581116,0.2672847598772003,0.4277996260310138,0.9534883720930232,0.9534883720930232,0.2925125147959708,0.7407621249553152,26.65,6050.0,11000000.0,68.3,0.7407621249553151,0.025143713185269236,0.7803617571059431,0.0425531914893611,0.025143713185269236,0.733163086327339,0.09567870691076982
south africa,0.8699788583509515,0.3877212929222977,0.4458086056325139,0.4606322627153486,0.5499430336106514,0.5428168106463527,0.8699788583509515,0.8699788583509515,0.4659837905429334,0.7399584443098366,26.83,13300.0,64700000.0,69.0,0.7399584443098365,0.05727696201185163,0.789405684754522,0.4255319148936181,0.05727696201185163,0.7353138357482788,0.361050634999176
gabon,0.937632135306554,0.2195381713403076,0.3332527246769448,0.3581552371024692,0.3204821958844229,0.4338120928621397,0.937632135306554,0.937632135306554,0.3046072737883493,0.7339015426547918,26.99,14100.0,2590000.0,75.7,0.7339015426547917,0.06082269981340555,0.8759689922480621,0.7659574468085069,0.06082269981340555,0.7266238481338191,0.5733795150915362
iraq,1.0,0.1492352224358824,0.2019825905831805,0.201920949440758,0.1241520774926877,0.3354581679905017,1.0,1.0,0.1586497833609471,0.7292226756268826,26.78,8910.0,47000000.0,70.4,0.7292226756268825,0.0378197258258245,0.8074935400516797,0.31914893617021534,0.0378197258258245,0.7195499277869825,0.28115619330364683
turkmenistan,1.0,0.1256282300302478,0.2413997231479513,0.0677823386423935,0.1735864221377784,0.3216793427916742,1.0,1.0,0.1405033595329852,0.7233824916061252,26.87,15900.0,7620000.0,25.5,0.7233824916061251,0.06880060986690187,0.227390180878553,0.5106382978723474,0.06880060986690187,0.7135011198443285,0.5892297542470772
botswana,0.7463002114164905,0.6110415798096908,0.5938649610016974,0.614230721124375,0.6227349974185898,0.6376344941541687,0.7463002114164905,0.7463002114164905,0.623433128143305,0.7067570825216711,26.82,16400.0,2560000.0,33.5,0.706757082521671,0.07101669599287307,0.330749354005168,0.40425531914893753,0.07101669599287307,0.7053445169920952,0.4837539172027058
"venezuela, rb",1.0,0.0643293560587678,0.1568634616216652,0.0766962444359813,0.0144700469531737,0.2624718218139176,1.0,1.0,0.0625282960597407,0.6982872593977674,26.72,7240.0,28500000.0,71.2,0.6982872593977673,0.030417998165080687,0.8178294573643412,0.19148936170212494,0.030417998165080687,0.6875094320199135,0.1886937159821851
eswatini,0.8562367864693446,0.2840959821642893,0.3106174444300679,0.3554603385986203,0.3862740022746765,0.4385369107873997,0.8562367864693446,0.8562367864693446,0.3322689534023061,0.687604741109879,26.83,9630.0,1260000.0,62.7,0.6876047411098789,0.04101088984722302,0.7080103359173128,0.4255319148936181,0.04101088984722302,0.6815808421136652,0.3854692396503388
solomon islands,0.8023255813953488,0.4222296245534674,0.3431993718144782,0.3421291662183013,0.466395296473111,0.4752558080909413,0.8023255813953488,0.8023255813953488,0.3948269564103276,0.6711775942943887,26.76,2410.0,839000.0,58.3,0.6711775942943886,0.009010606188198898,0.6511627906976745,0.27659574468085424,0.009010606188198898,0.6664927064003418,0.2982681840672956
solomon islands,0.8023255813953488,0.4222296245534674,0.3431993718144782,0.3421291662183013,0.466395296473111,0.4752558080909413,0.8023255813953488,0.8023255813953488,0.3948269564103276,0.6711775942943887,26.95,2410.0,839000.0,58.3,0.6711775942943886,0.009010606188198898,0.6511627906976745,0.6808510638297847,0.009010606188198898,0.6664927064003418,0.581246907471547
comoros,0.8921775898520085,0.2253875652246869,0.1706618997597681,0.244497783838241,0.2083535234077119,0.3482156724164832,0.8921775898520085,0.8921775898520085,0.2038511197487196,0.6706489134652509,26.75,3270.0,883000.0,58.3,0.6706489134652508,0.012822274324869362,0.6511627906976745,0.2553191489361737,0.012822274324869362,0.6627354331509122,0.2833745670460192
nicaragua,0.8763213530655392,0.1337247129954733,0.2675664811628253,0.3212559445039635,0.2234521286074396,0.3644641240670482,0.8763213530655392,0.8763213530655392,0.2294264560871212,0.668126874844365,26.7,6300.0,7010000.0,71.1,0.6681268748443648,0.026251756248254834,0.8165374677002584,0.14893617021277095,0.026251756248254834,0.6606897207393998,0.15929407883886215
sao tome and principe,0.8023255813953488,0.5361228666925304,0.3068552138510401,0.3080124222466976,0.3630406667058989,0.4632713501783032,0.8023255813953488,0.8023255813953488,0.3790436766681903,0.6660979566192707,26.92,3990.0,240000.0,67.3,0.6660979566192706,0.016013438346267887,0.7674418604651163,0.6170212765957501,0.016013438346267887,0.6612316131529626,0.5016823354774902
senegal,0.7272727272727273,0.4665371067817002,0.5161200258231695,0.4347784693922058,0.4638306661516496,0.5217077990842904,0.7272727272727273,0.7272727272727273,0.4757718613790288,0.6463305343577954,26.98,4060.0,18900000.0,55.2,0.6463305343577953,0.016323690403903857,0.6111111111111112,0.7446808510638334,0.016323690403903857,0.6434391053081612,0.6379432624113499
kenya,0.7484143763213531,0.275828432446437,0.435764494173774,0.425038774769094,0.4512467574766701,0.4672585670374657,0.7484143763213531,0.7484143763213531,0.3984947429545195,0.6357974182522234,26.91,5390.0,57500000.0,64.7,0.6357974182522232,0.022218479498987247,0.7338501291989665,0.5957446808510625,0.022218479498987247,0.6317744985324086,0.49686623783605377
afghanistan,0.8446088794926004,0.1874590404033009,0.0733795735414997,0.238535417226012,0.1345673461152624,0.2957100513557351,0.8446088794926004,0.8446088794926004,0.1472317167129073,0.6201673586111566,26.75,1330.0,43800000.0,55.1,0.6201673586111565,0.004223860156101106,0.6098191214470285,0.2553191489361737,0.004223860156101106,0.6121498252327028,0.295777667821213
cote d'ivoire,0.7082452431289641,0.3812004634054592,0.4237295110006116,0.4835541711657599,0.4189486335697115,0.4831356044541013,0.7082452431289641,0.7082452431289641,0.4299848494749063,0.6186908537884065,26.91,6130.0,32700000.000000004,58.0,0.6186908537884064,0.025498286965424624,0.6472868217054264,0.5957446808510625,0.025498286965424624,0.6154917785776115,0.5228352300841158
syrian arab republic,0.8773784355179705,0.0504717969465096,0.1161860676523516,0.1227320594137814,0.0423121393153216,0.241816099769187,0.8773784355179705,0.8773784355179705,0.0676231490822937,0.6167695172319174,26.79,3200.0,25600000.0,60.7,0.6167695172319173,0.012512022267233395,0.682170542635659,0.3404255319148959,0.012512022267233395,0.6074600067060781,0.3336467095497294
syrian arab republic,0.8773784355179705,0.0504717969465096,0.1161860676523516,0.1227320594137814,0.0423121393153216,0.241816099769187,0.8773784355179705,0.8773784355179705,0.0676231490822937,0.6167695172319174,26.72,3200.0,25600000.0,60.7,0.6167695172319173,0.012512022267233395,0.682170542635659,0.19148936170212494,0.012512022267233395,0.6074600067060781,0.22939139040078974
rwanda,0.6183932346723044,0.6077879510740315,0.5847234145790922,0.5348433820907028,0.5783981503300811,0.5848292265492423,0.6183932346723044,0.6183932346723044,0.5875798593000858,0.6084763615638337,26.96,2730.0,14600000.0,58.5,0.6084763615638336,0.010428901308820467,0.6537467700258398,0.7021276595744723,0.010428901308820467,0.6081221095482315,0.5953653306943787
"gambia, the",0.6501057082452432,0.388536075141648,0.3739849455346893,0.3720493431598292,0.4397386646787095,0.4448829473520238,0.6501057082452432,0.6501057082452432,0.3949206119135654,0.5679777949957339,26.92,2310.0,2820000.0,53.4,0.5679777949957338,0.008567388963004657,0.5878552971576227,0.6170212765957501,0.008567388963004657,0.5650440094680172,0.5555583044697382
cameroon,0.7040169133192389,0.1857037133720065,0.3060313092968899,0.3137128668298565,0.2808788188479158,0.3580687243331816,0.7040169133192389,0.7040169133192389,0.2663881154990235,0.5631719327168038,27.07,3930.0,29900000.0,60.7,0.5631719327168037,0.015747508011151344,0.682170542635659,0.9361702127659584,0.015747508011151344,0.5581406473791671,0.7506679861454731
myanmar,0.7547568710359408,0.1732912787832305,0.1237979849469717,0.2022357484632407,0.1423921047036839,0.2792947975866135,0.7547568710359408,0.7547568710359408,0.1492798139130957,0.5598921711111424,26.84,4280.0,54900000.0,62.8,0.5598921711111423,0.017298768299331184,0.7093023255813954,0.44680851063829863,0.017298768299331184,0.5529311853283257,0.3999752597723904
myanmar,0.7547568710359408,0.1732912787832305,0.1237979849469717,0.2022357484632407,0.1423921047036839,0.2792947975866135,0.7547568710359408,0.7547568710359408,0.1492798139130957,0.5598921711111424,26.69,4280.0,54900000.0,62.8,0.5598921711111423,0.017298768299331184,0.7093023255813954,0.1276595744680904,0.017298768299331184,0.5529311853283257,0.17657100445324464
vanuatu,0.5940803382663848,0.4498081766417025,0.3787182651371354,0.482820390209105,0.5631387222202433,0.4937131784949142,0.5940803382663848,0.5940803382663848,0.4739858497670713,0.5554295319497173,26.94,2770.0,335000.0,65.4,0.5554295319497172,0.010606188198898163,0.7428940568475454,0.6595744680851112,0.010606188198898163,0.554048842099947,0.5388339106053142
namibia,0.5422832980972516,0.4785583935098226,0.5077722262791013,0.4950177462299397,0.6359033497348008,0.5319070027701832,0.5422832980972516,0.5422832980972516,0.5379294384972133,0.5408820665650318,26.81,9980.0,3090000.0,66.9,0.5408820665650317,0.04256215013540286,0.7622739018087856,0.382978723404257,0.04256215013540286,0.5408320115639055,0.3394029358403442
fragile and conflict affected situations,0.5660688087288267,0.4376711834860984,0.4850727994358,0.4902908068952206,0.5118161830623729,0.4981839563216638,0.5660688087288267,0.5660688087288267,0.487251889800151,0.540702636591742,26.93,24000.0,94200.0,62.2,0.5407026365917419,0.10470120510763531,0.7015503875968994,0.6382978723404236,0.10470120510763531,0.5397965024192681,0.5363433943592266
djibouti,0.6321353065539113,0.2735239416369406,0.3436574900509662,0.3095423002997821,0.2600679071109861,0.3637853891305173,0.6321353065539113,0.6321353065539113,0.2928501568844948,0.5229409149555898,26.76,5820.0,1180000.0,56.3,0.5229409149555897,0.024124313567322482,0.6253229974160207,0.27659574468085424,0.024124313567322482,0.5190402566641058,0.30602012205179174
libya,0.7167019027484144,0.1022955863406228,0.1489656695144475,0.0938060461217372,0.105820340966391,0.2335179091383226,0.7167019027484144,0.7167019027484144,0.0990161308593377,0.5179079911195522,26.74,22300.0,7460000.0,75.7,0.5179079911195521,0.09716651227933322,0.8759689922480621,0.23404255319148604,0.09716651227933322,0.5108066454520556,0.20103908955962158
benin,0.5454545454545455,0.4418198144101307,0.4539807503089835,0.4452670749016,0.408297288339536,0.4589638946829592,0.5454545454545455,0.5454545454545455,0.4410296016000177,0.5118467726917405,27.01,3780.0,14800000.0,58.7,0.5118467726917404,0.015082682173359984,0.6563307493540053,0.8085106382978751,0.015082682173359984,0.5106462308363696,0.6690582220023109
togo,0.5687103594080338,0.3107459931398838,0.3766847174969191,0.4032229460607943,0.4030831644888299,0.4124894361188921,0.5687103594080338,0.5687103594080338,0.3736982304428887,0.5059483116220033,26.94,2430.0,9720000.0,55.5,0.5059483116220032,0.009099249633237745,0.6149870801033592,0.6595744680851112,0.009099249633237745,0.5037063164196521,0.57720600362857
equatorial guinea,0.6501057082452432,0.0918588685026129,0.2168915009623513,0.1942320886897364,0.208975264072196,0.272412686094428,0.6501057082452432,0.6501057082452432,0.1677808947505978,0.4948759122649651,27.03,12300.0,1940000.0,58.3,0.49487591226496497,0.05284478975990923,0.6511627906976745,0.8510638297872362,0.05284478975990923,0.4893307704136947,0.7003958436417629
nigeria,0.5898520084566596,0.2136826189431025,0.3185934928425826,0.3087304321481146,0.3168938371539798,0.3495504779088878,0.5898520084566596,0.5898520084566596,0.2852403207014605,0.4918168072385231,27.09,5050.0,238000000.0,58.1,0.491816807238523,0.020711540933326833,0.6485788113695091,0.9787234042553195,0.020711540933326833,0.48831477920492655,0.7905327395678708
lesotho,0.5486257928118393,0.3359890513986471,0.2958396925937329,0.3825795202694458,0.4144452069930595,0.3954958528133449,0.5486257928118393,0.5486257928118393,0.3566082282076341,0.486827505549408,26.82,2350.0,2360000.0,55.5,0.4868275055494079,0.008744675853082353,0.6149870801033592,0.40425531914893753,0.008744675853082353,0.48461993794377095,0.3984825993732485
zimbabwe,0.5983086680761099,0.1630011856714551,0.2491848333609035,0.2232138862576628,0.2237020400573166,0.2914821226846896,0.5983086680761099,0.5983086680761099,0.2065380659614923,0.4722225349644905,26.87,2330.0,17000000.0,61.5,0.4722225349644904,0.008656032408043506,0.6925064599483205,0.5106382978723474,0.008656032408043506,0.4677184673712374,0.449694870526147
sudan,0.6405919661733616,0.1075771763155623,0.0755218382951422,0.1668166689002373,0.1286960957818378,0.2238407490932283,0.6405919661733616,0.6405919661733616,0.1063185520919768,0.4686432072765507,26.94,2930.0,51700000.0,58.3,0.46864320727655057,0.011315335759208945,0.6511627906976745,0.6595744680851112,0.011315335759208945,0.4625008281462333,0.5663532904502755
ethiopia,0.5285412262156448,0.3462101458494952,0.3356523665789659,0.2907931213849071,0.368935807102021,0.3740265334262068,0.5285412262156448,0.5285412262156448,0.3336237754146092,0.4658096493315611,26.92,2710.0,135000000.0,52.3,0.465809649331561,0.010340257863781618,0.5736434108527132,0.6170212765957501,0.010340257863781618,0.4635687426152996,0.5598218703612111
zambia,0.4830866807610994,0.3433002553986025,0.3592656132684508,0.4021856873442916,0.4026936780219156,0.398106382958872,0.4830866807610994,0.4830866807610994,0.3773089688902925,0.4490435376891158,26.84,3550.0,21900000.0,62.9,0.4490435376891157,0.014063282555413234,0.7105943152454781,0.44680851063829863,0.014063282555413234,0.4478274434708304,0.3995876628731656
mali,0.5190274841437632,0.2549064967674263,0.2560167794657502,0.3635351569671,0.2953673075032171,0.3377706449694513,0.5190274841437632,0.5190274841437632,0.288381410406351,0.4447971274044905,26.99,2220.0,25200000.0,46.7,0.4447971274044904,0.008168493460329843,0.5012919896640827,0.7659574468085069,0.008168493460329843,0.44214545956462575,0.68578261586673
uganda,0.4873150105708245,0.2133143426194948,0.3828292296269159,0.3980822549177376,0.4156635074828101,0.3794408690435565,0.4873150105708245,0.4873150105708245,0.3516131541653552,0.443641181452763,26.98,2480.0,51400000.0,58.6,0.4436411814527629,0.009320858245834866,0.6550387596899225,0.7446808510638334,0.009320858245834866,0.4420810584356681,0.6247649678377065
tanzania,0.4534883720930233,0.3796149755390462,0.4031565326782884,0.3829532774569719,0.4399339855524886,0.4118294286639637,0.4534883720930233,0.4534883720930233,0.4031780026553602,0.4372966519803536,26.89,2830.0,70500000.0,56.9,0.4372966519803535,0.010872118534014706,0.6330749354005168,0.5531914893617014,0.010872118534014706,0.43671824894713557,0.4973115619330359
angola,0.4830866807610994,0.3128756727112274,0.2839346361868334,0.3461063413340556,0.266313753627474,0.3384634169241379,0.4830866807610994,0.4830866807610994,0.2987604334088266,0.4237637411781429,26.79,5760.0,39000000.0,62.6,0.4237637411781428,0.02385838323220594,0.70671834625323,0.3404255319148959,0.02385838323220594,0.4216445983103418,0.3262823684644581
mauritania,0.474630021141649,0.2639222440709988,0.3367423733655415,0.2958988807038654,0.3763697385274717,0.3495126515619052,0.474630021141649,0.474630021141649,0.3155394923851948,0.423428860367172,26.91,5880.0,5320000.0,58.8,0.42342886036717187,0.024390243902439025,0.6576227390180879,0.5957446808510625,0.024390243902439025,0.4215998448894976,0.5197344548903173
guinea,0.4830866807610994,0.2466586570338208,0.3056705142405431,0.2790830192410298,0.2627483293572188,0.3154494401267424,0.4830866807610994,0.4830866807610994,0.2684515085980265,0.4140092187419583,26.89,2950.0,15100000.0,51.4,0.4140092187419582,0.011403979204247794,0.562015503875969,0.5531914893617014,0.011403979204247794,0.41154162337340844,0.5186293913904002
"korea, dem. people's rep.",0.5507399577167019,0.0886133733930191,0.1816411349322435,0.0,0.1361879338667149,0.1914364799817359,0.5507399577167019,0.5507399577167019,0.0873094513955596,0.4015910420180769,26.93,1240.0,113000000.0,51.7,0.40159104201807677,0.0038249646534262906,0.5658914728682172,0.6382978723404236,0.0038249646534262906,0.39626312227632116,0.5770410687778313
"congo, rep.",0.4852008456659619,0.1436568716960408,0.2138910215446441,0.2442903384427188,0.2850928262292183,0.2744263807157168,0.4852008456659619,0.4852008456659619,0.2138681374890514,0.3978760393224753,26.98,3260.0,6480000.0,61.8,0.3978760393224752,0.012777952602349938,0.6963824289405685,0.7446808510638334,0.012777952602349938,0.3947566096069917,0.6123618670625128
eritrea,0.5179704016913319,0.1137448240374363,0.1149818520818027,0.0049707674651867,0.1076677345548465,0.1718671159661208,0.5179704016913319,0.5179704016913319,0.0701683729941142,0.3738513026746783,26.77,2160.0,3610000.0,58.3,0.37385130267467825,0.007902563125213298,0.6511627906976745,0.2978723404255348,0.007902563125213298,0.36870305879225934,0.313161801088572
haiti,0.4852008456659619,0.1209683892452241,0.0220767208958007,0.2120863070347236,0.2030119335926434,0.2086688392868708,0.4852008456659619,0.4852008456659619,0.1272668344436988,0.3700045671791382,26.74,2600.0,11900000.0,54.9,0.37000456717913816,0.009852718916067954,0.6072351421188631,0.23404255319148604,0.009852718916067954,0.36588950859187425,0.28165924459838126
somalia,0.474630021141649,0.0544737878606584,0.0748457982535772,0.1078851137438084,0.0,0.1423669441999386,0.474630021141649,0.474630021141649,0.0427329398894801,0.3356297169244659,26.84,1150.0,19700000.0,58.3,0.33562971692446586,0.003426069150751475,0.6511627906976745,0.44680851063829863,0.003426069150751475,0.33066432739092605,0.41741712023750666
madagascar,0.3594080338266385,0.2230696189562169,0.2809496053002939,0.337978747536617,0.296014278926452,0.2994840569092437,0.3594080338266385,0.3594080338266385,0.2800018705781827,0.3338522212792268,26.88,1580.0,32700000.000000004,56.8,0.33385222127922676,0.005331903219086707,0.6317829457364341,0.5319148936170208,0.005331903219086707,0.3329393127438199,0.4828055418109843
mozambique,0.3234672304439746,0.2625909903124546,0.3468534755063538,0.3573652687860082,0.2837202387226296,0.3147994407542842,0.3234672304439746,0.3234672304439746,0.3096385667861168,0.3190166598363047,26.86,1330.0,35600000.0,49.1,0.3190166598363046,0.004223860156101106,0.5322997416020673,0.4893617021276597,0.004223860156101106,0.31885767589135533,0.48286326900874166
guinea-bissau,0.3710359408033827,0.1820655273445374,0.1927307937419392,0.2420605162653181,0.1855846819713486,0.2346954920253052,0.3710359408033827,0.3710359408033827,0.1916139473944694,0.3132913698171968,26.87,2020.0,2250000.0,58.3,0.31329136981719674,0.007282059009941362,0.6511627906976745,0.5106382978723474,0.007282059009941362,0.31122860966707827,0.4620979713013408
sierra leone,0.3181818181818182,0.3210131667083918,0.2523603020377741,0.2816128882040955,0.3299891571919632,0.3006314664648085,0.3181818181818182,0.3181818181818182,0.2923717971882402,0.3098752078209471,26.82,1730.0,8820000.0,48.6,0.309875207820947,0.005996729056878067,0.5258397932816539,0.40425531914893753,0.005996729056878067,0.3095784778506255,0.42522678541976006
liberia,0.2864693446088795,0.2488043021038859,0.2093538238681659,0.3115345886124203,0.2824502572524731,0.2677224632891649,0.2864693446088795,0.2864693446088795,0.2573842626773532,0.2771086996493379,26.84,1600.0,5730000.0,51.7,0.2771086996493378,0.005420546664125555,0.5658914728682172,0.44680851063829863,0.005420546664125555,0.27677431729837076,0.44299851558634384
burkina faso,0.1723044397463002,0.4141974322101367,0.3232603478342006,0.4048410011025325,0.3518085433545594,0.3332823528495459,0.1723044397463002,0.1723044397463002,0.3737958194620783,0.2371517478050472,27.1,2290.0,24100000.0,48.7,0.23715174780504714,0.00847874551796581,0.5271317829457365,1.0,0.00847874551796581,0.23946823298489286,0.841860465116279
papua new guinea,0.1596194503171247,0.3020063502085372,0.3283918135513179,0.3713847053785329,0.4001385110178262,0.3123081660946678,0.1596194503171247,0.1596194503171247,0.3495144283720523,0.2207346114625154,26.89,3970.0,10800000.0,59.8,0.22073461146251536,0.015924794901229042,0.6705426356589148,0.5531914893617014,0.015924794901229042,0.2229177763354339,0.4860712518555165
niger,0.1553911205073996,0.3234786155312049,0.3631520993091118,0.33427715486888,0.3598702485767445,0.3072338477586681,0.1553911205073996,0.1553911205073996,0.3439453818754583,0.2160747899029421,26.99,1380.0,27900000.0,42.4,0.21607478990294204,0.004445468768698227,0.44573643410852715,0.7659574468085069,0.004445468768698227,0.21824254096341913,0.7024492825333967
niger,0.1553911205073996,0.3234786155312049,0.3631520993091118,0.33427715486888,0.3598702485767445,0.3072338477586681,0.1553911205073996,0.1553911205073996,0.3439453818754583,0.2160747899029421,26.98,1380.0,27900000.0,42.4,0.21607478990294204,0.004445468768698227,0.44573643410852715,0.7446808510638334,0.004445468768698227,0.21824254096341913,0.6875556655121252
malawi,0.1078224101479915,0.3145115053912645,0.3160964122813667,0.3437799059706132,0.4920996097519039,0.314861968708628,0.1078224101479915,0.1078224101479915,0.3665208559892943,0.1910810479887467,26.89,1470.0,22200000.0,52.1,0.19108104798874664,0.004844364271373042,0.5710594315245479,0.5531914893617014,0.004844364271373042,0.19405522542842576,0.5159162130958266
central african republic,0.1289640591966173,0.1514545913509914,0.1276282198575417,0.1955123340125791,0.1082790349053637,0.1423676478646186,0.1289640591966173,0.1289640591966173,0.1337808311694426,0.1305142728901815,27.05,833.0,5510000.0,42.8,0.13051427289018147,0.002021070546885734,0.45090439276485794,0.8936170212765973,0.002021070546885734,0.13056964985422573,0.7902605970641606
central african republic,0.1289640591966173,0.1514545913509914,0.1276282198575417,0.1955123340125791,0.1082790349053637,0.1423676478646186,0.1289640591966173,0.1289640591966173,0.1337808311694426,0.1305142728901815,26.89,833.0,5510000.0,42.8,0.13051427289018147,0.002021070546885734,0.45090439276485794,0.5531914893617014,0.002021070546885734,0.13056964985422573,0.5519627247237335
burundi,0.0655391120507399,0.0951602977219868,0.242774462787593,0.2983223735978324,0.2299441782655656,0.1863480848847435,0.0655391120507399,0.0655391120507399,0.2084080094595559,0.1115195575435033,26.88,733.0,14400000.0,46.7,0.11151955754350328,0.0015778533216914943,0.5012919896640827,0.5319148936170208,0.0015778533216914943,0.11316207785367856,0.5219528286326898
chad,0.0697674418604651,0.1121013103614497,0.1827069296105904,0.2619659556968733,0.2052536629741722,0.1663590601007101,0.0697674418604651,0.0697674418604651,0.1809691586761661,0.1055562284436989,27.02,1450.0,21000000.0,42.8,0.10555622844369887,0.004755720826334194,0.45090439276485794,0.8297872340425485,0.004755720826334194,0.10683468079903209,0.7455797460003265
south sudan,0.0,0.0,0.0,0.0573141412403021,0.0176520606769379,0.014993240383448,0.0,0.0,0.0,0.0,27.03,377.0,12200000.0,58.3,0.0,0.0,0.6511627906976745,0.8510638297872362,0.0,0.0,0.7003958436417629
